Date,TD.TO,SHOP.TO,RY.TO,BNS.TO,ABX.TO,BMO.TO,CM.TO,L.TO,NA.TO,FNV.TO,G.TO,TRP.TO,WPM.TO,AC.TO,CVE.TO,BHC.TO,CNQ.TO,WN.TO,SU.TO,ENB.TO,MG.TO,K.TO,IMO.TO,SLF.TO,EMA.TO,QSR.TO,DOL.TO,CP.TO,MFC.TO,MRU.TO,POW.TO,FVI.TO,LSPD.TO,FTS.TO,TOU.TO,ATZ.TO,CMG.TO,DPM.TO,GSY.TO,DOO.TO,FM.TO
2024-09-25,80.78365325927734,106.88999938964844,161.08787536621094,68.55061340332031,27.470430374145508,115.26334381103516,80.07182312011719,176.33551025390625,122.87512969970703,173.63372802734375,0.9300000071525574,55.75304412841797,85.98739624023438,16.1200008392334,22.300846099853516,10.829999923706055,43.715484619140625,222.71136474609375,48.850101470947266,52.978248596191406,52.385704040527344,13.047954559326172,92.96704864501953,75.39469146728516,49.96989822387695,92.25731658935547,136.4172821044922,113.93163299560547,38.15624237060547,84.01612091064453,41.04466247558594,6.75,21.149999618530273,58.964778900146484,57.104347229003906,50.59000015258789,11.207805633544922,13.936450958251953,172.61773681640625,78.69532012939453,18.34000015258789
2024-09-26,81.2693862915039,108.83999633789062,162.1315155029297,69.60669708251953,27.85401153564453,116.81114959716797,80.3016357421875,176.7323455810547,123.6473159790039,172.0759735107422,0.8600000143051147,55.83089065551758,85.967529296875,16.670000076293945,21.338428497314453,10.930000305175781,42.28266143798828,223.3645782470703,47.60150146484375,52.51939392089844,54.755489349365234,13.107488632202148,90.7726821899414,75.8603286743164,50.232601165771484,93.69039916992188,136.70655822753906,114.60659790039062,38.76805877685547,84.62901306152344,41.187469482421875,6.869999885559082,22.110000610351562,59.38248825073242,56.42578887939453,51.36000061035156,11.129223823547363,13.975903511047363,172.28851318359375,80.50157165527344,19.25
2024-09-27,81.60272216796875,107.11000061035156,162.1894989013672,69.34268188476562,26.909809112548828,116.74427032470703,80.12739562988281,176.33551025390625,123.36497497558594,168.3155517578125,0.9100000262260437,55.47092056274414,83.90104675292969,16.520000457763672,21.863384246826172,11.149999618530273,43.1673583984375,222.84002685546875,48.18224334716797,52.60542678833008,55.632118225097656,12.69074821472168,92.888671875,75.83123779296875,50.32642364501953,94.62289428710938,136.50706481933594,114.87505340576172,38.77777099609375,83.86783599853516,40.929908752441406,6.5,22.59000015258789,59.80990982055664,58.69084548950195,48.9900016784668,10.922945022583008,13.524428367614746,174.4524688720703,81.43177032470703,18.950000762939453
2024-09-30,81.4503402709961,108.3499984741211,163.11717224121094,69.48412322998047,26.45737648010254,116.6009521484375,80.3016357421875,178.6570281982422,124.36778259277344,166.66851806640625,0.9100000262260437,56.44547653198242,82.06307220458984,16.389999389648438,21.989763259887695,11.039999961853027,43.18659210205078,224.6610565185547,48.317752838134766,52.51939392089844,53.44536590576172,12.57167911529541,93.21195220947266,76.10285186767578,49.998046875,95.79094696044922,138.19281005859375,115.0042953491211,38.816619873046875,84.51038360595703,41.15177917480469,6.289999961853027,22.299999237060547,59.69334030151367,60.02886199951172,50.83000183105469,11.168514251708984,13.564031600952148,176.37274169921875,79.65054321289062,18.440000534057617
2024-10-01,81.802734375,105.9800033569336,161.45509338378906,69.33324432373047,26.958986282348633,117.63282012939453,78.97553253173828,178.0220947265625,124.04649353027344,167.48211669921875,0.8700000047683716,57.297119140625,82.0134048461914,16.1299991607666,22.51471710205078,11.149999618530273,45.11945724487305,224.4136505126953,50.25355911254883,53.06427764892578,53.24306869506836,12.760204315185547,97.29701232910156,75.95735168457031,49.98866653442383,95.99708557128906,136.31753540039062,112.9163818359375,38.70008087158203,84.59935760498047,41.016727447509766,6.449999809265137,22.18000030517578,59.80990982055664,60.46848678588867,49.029998779296875,10.913121223449707,13.682839393615723,176.1875457763672,78.05733489990234,18.989999771118164
2024-10-02,81.17414855957031,106.83000183105469,160.3148193359375,68.7018051147461,26.811452865600586,117.41307067871094,79.64342498779297,174.34140014648438,125.0103530883789,167.0157928466797,0.8700000047683716,57.210906982421875,82.65917205810547,16.309999465942383,22.602209091186523,11.010000228881836,44.99444580078125,221.18722534179688,50.50521469116211,52.978248596191406,53.67656707763672,13.08764362335205,97.81622314453125,75.83123779296875,49.998046875,95.89892578125,137.59434509277344,112.0016860961914,38.904022216796875,83.31424713134766,41.421878814697266,6.53000020980835,22.0,60.023624420166016,60.57361602783203,49.279998779296875,10.922945022583008,13.455122947692871,175.77813720703125,77.54276275634766,19.139999389648438
2024-10-03,81.70748901367188,105.9800033569336,159.00059509277344,68.40523529052734,26.467212677001953,118.14875793457031,78.70450592041016,173.66677856445312,124.46514129638672,163.71177673339844,0.8399999737739563,57.90436553955078,81.70541381835938,16.260000228881836,23.496578216552734,11.229999542236328,45.984920501708984,220.10845947265625,51.86028289794922,52.815738677978516,52.74213409423828,12.81973934173584,101.14697265625,75.75361633300781,50.002803802490234,94.35787200927734,137.5843505859375,110.36117553710938,39.00113296508789,83.30436706542969,41.43152618408203,6.559999942779541,21.799999237060547,59.120208740234375,62.121883392333984,50.27000045776367,11.207805633544922,13.583833694458008,178.74139404296875,78.5818099975586,18.540000915527344
2024-10-04,82.39323425292969,111.91000366210938,160.60470581054688,68.89315795898438,26.8212890625,118.76022338867188,79.12071990966797,171.54368591308594,124.76695251464844,162.7096710205078,0.8100000023841858,58.963829040527344,81.3576889038086,16.420000076293945,24.10902214050293,11.300000190734863,46.369571685791016,217.3373260498047,52.48941421508789,53.30326843261719,53.70545959472656,12.680825233459473,102.65560150146484,76.74310302734375,49.59380340576172,95.60445404052734,137.72608947753906,111.12674713134766,39.84602737426758,82.34548950195312,41.89455795288086,6.650000095367432,21.860000610351562,58.60536193847656,63.603248596191406,51.2400016784668,11.541780471801758,13.66303825378418,178.35150146484375,79.56148529052734,18.770000457763672
2024-10-07,82.79324340820312,110.19000244140625,160.3148193359375,68.7687759399414,26.663921356201172,118.30162048339844,78.90777587890625,172.90286254882812,124.44567108154297,162.75927734375,0.7900000214576721,58.87714767456055,80.70198059082031,16.219999313354492,24.303449630737305,11.149999618530273,47.898555755615234,216.88204956054688,53.39924621582031,53.207672119140625,53.801795959472656,12.621291160583496,105.78063201904297,76.10285186767578,47.13028335571289,93.4842758178711,137.41665649414062,109.9237060546875,39.56439971923828,82.04891967773438,41.720916748046875,6.079999923706055,21.610000610351562,57.808799743652344,63.85174560546875,50.630001068115234,11.738236427307129,13.722442626953125,178.36123657226562,80.0562744140625,18.790000915527344
2024-10-08,82.45990753173828,112.76000213623047,160.83663940429688,68.40523529052734,26.38852882385254,117.44173431396484,79.41111755371094,174.02394104003906,125.25375366210938,163.21568298339844,0.7900000214576721,58.70378112792969,80.94042205810547,16.40999984741211,23.45768928527832,11.029999732971191,47.70622634887695,217.5550537109375,51.86996078491211,53.05472183227539,53.262332916259766,12.780049324035645,103.16500854492188,75.95735168457031,47.09223556518555,93.64132690429688,138.45474243164062,109.37687683105469,39.54497528076172,82.14777374267578,41.60516357421875,6.130000114440918,21.84000015258789,57.78937530517578,61.76826477050781,50.88999938964844,11.53195858001709,13.484825134277344,177.91285705566406,79.13597106933594,18.1299991607666
